id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
22994530,"Arabella Cottage Uptown NOLA-Great House, Location",13206053,Richard H,,Audubon,29.92174,-90.11687,Entire home/apt,,30,9,19-05-2019,0.1,2,25,0,
23010586,Sunny & Cheerful Home near the FQ!,14141297,Zack (NOLA Dreams),,Mid-City,29.96148,-90.09733,Entire home/apt,72,3,39,13-04-2025,0.46,2,308,6,"23-CSTR-04088, 21-OSTR-06524"
23011013,Peaceful Charm,14141297,Zack (NOLA Dreams),,Mid-City,29.9612,-90.09648,Entire home/apt,,1125,33,17-11-2024,0.37,2,198,5,"21-CSTR-19347, 21-OSTR-06524"
23022893,Walk to Magazine St: NOLA House in Irish Channel!,122380652,Evolve,,East Riverside,29.92018,-90.08869,Entire home/apt,144,2,13,04-05-2025,0.15,18,351,4,"23-NSTR-16735, 24-OSTR-07859"
23024197,Studio on St. Roch mins from the Quarter!,21178940,Jasmine,,St. Roch,29.97433,-90.05362,Entire home/apt,72,1,270,28-05-2025,3.02,1,258,25,"23-NSTR-17472, 22-OSTR-13109"
23026040,"Frenchmen's Gateway, Prime locale!",168220782,Domingo And Natasha,,Marigny,29.96746,-90.05854,Entire home/apt,207,3,122,09-06-2025,1.38,2,326,18,24-XSTR-04135
23038800,Beautiful Gentilly Terrace Home,58184038,Dayaamayi,,Gentilly Terrace,30.00370819,-90.04999106,Entire home/apt,500,1,1,27-10-2024,0.13,1,228,1,"24-NSTR-61318, 24OSTR-30739"
23044461,New Treme Hideaway 3 blocks from French Quarter,1375991,Makiya,,Treme - Lafitte,29.96542,-90.07121,Entire home/apt,121,2,343,02-06-2025,3.84,1,246,15,"23-NSTR-14196, 23-OSTR-14127"
23044467,New! Open loft for 2 people near French Quarter,347642,Jullien,,St. Claude,29.97029,-90.04997,Entire home/apt,60,30,9,17-05-2025,0.1,5,365,4,
23045366,Courtyard Views at Maison Mouledous,171033878,Lori,,Uptown,29.92708,-90.1047,Entire home/apt,150,3,167,26-05-2025,1.89,3,58,19,"24-NSTR-19150, 23-OSTR-17434"
23059301,Bella's Boudoir at Maison Mouledous,171033878,Lori,,Uptown,29.92679,-90.10597,Private room,69,2,172,16-06-2025,1.92,3,11,17,"24-NSTR-19150, 23-OSTR-17434"
23059554,Audubon Park Retreat,171167171,Nadia,,Audubon,29.93196,-90.13091,Entire home/apt,339,3,50,27-05-2025,0.56,1,176,1,"23-NSTR-14798, 22-OSTR-10475"
23062117,Bright by the Bayou - Cowboy Pool Yard | Parks,11326919,Benjamin,,Bayou St. John,29.972841,-90.088928,Entire home/apt,150,30,250,28-10-2024,2.82,7,169,2,"20-RSTR-00821, 23-OSTR-10030"
23064645,Charming Studio | Central | 4 Blocks to Streetcar,64823547,Brenna And Nick,,Mid-City,29.96360779,-90.09297943,Entire home/apt,51,1,432,14-06-2025,4.91,79,355,44,"20-CSTR-33781, 23-OSTR-19867"
23069542,NOLA LUXURY(B)walk 2 blocks to Mardi Gras,171267725,Novita,,Central City,29.93528,-90.08446,Entire home/apt,,30,47,15-03-2020,0.53,2,0,0,"18STR-04399, 19-OSTR-0439"
23076719,Historic New Orleans Cottage,171335032,Victor,,Central City,29.93947,-90.07276,Entire home/apt,209,2,123,26-05-2025,1.37,4,172,8,"23-CSTR-06400, 23-OSTR-14013"
23080456,Shotgun Craftsman House with Private Patio in Great Location,171381676,Lauren,,Treme - Lafitte,29.97192,-90.0751,Entire home/apt,99,2,233,24-04-2025,2.6,1,101,5,"24-NSTR-09884, 24-OSTR-09964"
23089786,Cottage #6,157921349,James,,Marigny,29.96749,-90.06144,Entire home/apt,,30,66,01-12-2019,0.74,6,0,0,
23094390,Piety hideaway,50737428,Joseph,,St. Claude,29.97399,-90.03916,Entire home/apt,1200,30,13,05-03-2019,0.15,3,90,0,
23126718,"French Quarter Loft B - 2 beds, parking - sleeps 4",6534205,Robin,,Treme - Lafitte,29.96415,-90.06557,Entire home/apt,185,3,42,20-04-2025,0.47,6,43,11,23-XSTR-08233
23141066,Live on Audubon Park-near Tulane and Loyola,875867,Jane,,Audubon,29.93571,-90.12753,Entire home/apt,200,90,0,,,1,269,0,
23142449,Bywater Blue,2204975,Kerrie,,St. Claude,29.96924,-90.04669,Entire home/apt,113,30,107,16-04-2025,1.21,1,90,3,"19str-10871, 20-OSTR-0257"
23156404,New Orleans home,172125766,Alexandra,,St. Claude,29.97442,-90.03712,Entire home/apt,125,30,97,23-05-2025,1.11,2,365,4,"21-RSTR-04362, 20-OSTR-21064"
23181136,Gentilly Gem,172334264,Steven,,Milneburg,30.01665,-90.05019,Entire home/apt,159,30,29,28-11-2021,0.32,1,365,0,
23193542,Uptown Cozy Rustic Home,146218804,Cynthia,,Freret,29.93624,-90.11065,Entire home/apt,210,2,129,18-05-2025,1.46,1,136,15,"23-NSTR-13676, 23-OSTR-11610"
23221816,Roman Gardens Private Suite,61702707,Leila,,Broadmoor,29.94154,-90.10171,Entire home/apt,,3,227,28-05-2025,2.75,1,159,29,"23-NSTR-21578, 24-OSTR-09507"
23230947,"Bright, Beautiful Apartment in Excellent Uptown Location",39803861,Rebecca,,Uptown,29.92739,-90.10827,Entire home/apt,88,30,559,25-05-2025,6.28,1,205,64,"23-NSTR-13458, 24-OSTR-04784"
23295229,French Quarter Loft A with 2 beds - sleeps 4,6534205,Robin,,Treme - Lafitte,29.96373095,-90.06734228,Entire home/apt,185,3,21,16-03-2025,0.24,6,44,3,23-XSTR-08233
23310495,Beautiful House in Great Location!,53857367,Chris,,Leonidas,29.9581,-90.12007,Private room,,30,41,04-07-2018,0.46,3,0,0,
23323007,"Knowla Kastle, historic home in Midcity",37360129,Travis,,Mid-City,29.97368,-90.09814,Entire home/apt,,30,153,24-03-2025,1.73,1,0,11,"18STR-04177, 20-OSTR-0342"
23339762,Modern and Colorful Home in the Heart of Mid City,71216954,Taneshia,,Mid-City,29.9706,-90.10236,Entire home/apt,340,30,39,16-09-2023,0.83,3,333,0,"21-RSTR-06766, 23-OSTR-12109"
23339807,Comfy NOLA Escape,71216954,Taneshia,,Seventh Ward,29.98523,-90.06781,Entire home/apt,149,30,6,05-04-2025,0.22,3,267,2,
23353804,cat bamboo there are only two bedrooms and two bed,174004833,Karen,,St. Claude,29.97225,-90.0473,Entire home/apt,81,1,266,16-06-2025,2.99,1,235,36,"23-NSTR-14553, 21-OSTR-19859"
23387899,Lakeview New Orleans 15Mins from downtown!,174359987,Brian,,West End,30.01204,-90.11999,Entire home/apt,,30,3,07-04-2019,0.03,1,0,0,
23397618,Cottage #5,157921349,James,,Marigny,29.96778,-90.06135,Entire home/apt,,30,53,01-12-2019,0.6,6,0,0,
23397681,Cottage #10,157921349,James,,Marigny,29.96788,-90.05956,Entire home/apt,,30,73,01-12-2019,0.82,6,0,0,
23411463,Amazing Magazine St. Home!,126813701,Richard,,Lower Garden District,29.92816,-90.07857,Entire home/apt,,30,19,31-01-2024,0.23,1,173,0,
23438699,Palm Air New Orleans Home close to everything,43044722,Gavin,,Hollygrove,29.97466,-90.12255,Private room,,30,117,19-03-2023,1.31,1,0,0,"18STR-03656, 19-OSTR-0000"
23442705,Nola Jazzy Mansion,116837540,Timothy,,Old Aurora,29.91638565,-89.99385834,Entire home/apt,217,30,6,01-01-2020,0.07,3,198,0,"21-RSTR-05465, 20-OSTR-32841"
23444442,NEW Greek Revival Two Blocks from St. Charles,70813384,Erich,,Central City,29.94024,-90.08003,Entire home/apt,143,1,190,29-04-2025,2.15,6,236,16,"21-CSTR-07797, 21-OSTR-07795"
23451519,NEW Greek Revival Two Blocks from St. Charles,70813384,Erich,,Central City,29.93936,-90.07985,Entire home/apt,143,1,199,05-05-2025,2.24,6,229,17,"21-CSTR-07796, 21-OSTR-07795"
23451848,NEW Greek Revival Two Blocks from St. Charles,70813384,Erich,,Central City,29.9396,-90.07806,Entire home/apt,126,1,273,25-05-2025,3.08,6,200,44,"21-CSTR-07798, 21-OSTR-07795"
23452225,Le Hibou Blanc-4 Bath Exquisite Redesigned Bakery,22065198,Christopher,,Marigny,29.96739,-90.06135,Entire home/apt,341,2,190,26-05-2025,2.16,2,327,25,"22-CSTR-01494, 24-OSTR-03291"
23453819,The Mid-City Maison,8675803,Joy,,Mid-City,29.97561,-90.10499,Entire home/apt,161,2,222,25-05-2025,2.55,1,165,31,"23-NSTR-16085, 24-OSTR-05942"
23486018,WALK to Superbowl/Mardi Gras! Pool cottage!,5826597,Roberta,,Garden District,29.92761,-90.0824,Entire home/apt,125,30,11,24-12-2019,0.13,2,269,0,
23506100,Garden District/Irish Channel Guest House,175549624,Donna,,Lower Garden District,29.92802,-90.07867,Entire home/apt,249,30,153,27-04-2025,1.73,2,288,16,"19STR-19333, 22-OSTR-21732"
23522275,Casita Gentilly,121250710,Cody,,Fairgrounds,29.98123,-90.07716,Entire home/apt,87,1,658,16-06-2025,8.5,1,239,80,"23-NSTR-15796, 23-OSTR-15807"
23526671,The Mardi Gras House  Frenchmen at Chartres,175748125,Kent,,Marigny,29.96372,-90.05754,Entire home/apt,456,1,157,31-05-2025,1.82,1,264,29,"22-CSTR-05137, 24-OSTR-15706"
23538508,Home for the holidays!,97841279,Jeff,,West Riverside,29.91864,-90.11282,Private room,268,2,56,01-03-2025,0.63,1,90,5,"23-NSTR-16748, 23-OSTR-16647"
23559546,JAZZY 2BR Downtown NOLA Home!,176044204,Lynn,,St.  Anthony,30.00828,-90.06237,Entire home/apt,,30,58,15-03-2020,0.66,1,0,0,18STR-04148
23563292,NOLA BEST KEPT SECRET near Nola festivals (A,171267725,Novita,,Central City,29.9344,-90.08444,Entire home/apt,,30,33,10-03-2020,0.37,2,0,0,"19str-04399, 19-OSTR-4300"
23582271,Cozy studio 2 blks to Fr. Quarter & trolley,26165066,Allison,,Treme - Lafitte,29.96577,-90.06799,Entire home/apt,94,30,26,19-01-2025,0.29,3,88,1,
23588926,Superdome Lux Home,55472287,Kamiah,,Central City,29.9429037,-90.0905238,Entire home/apt,350,30,7,27-10-2024,0.22,1,167,1,"22-RSTR-06703, 22-OSTR-08948"
23627855,Historic Condo on Streetcar - Steps to Quarter!,28711795,Alice & Scott,,Central Business District,29.95021,-90.07224,Entire home/apt,98,1,430,09-06-2025,4.97,16,299,64,"20-CSTR-27369, 20-OSTR-01314"
23634328,Beautiful Newly Renovated Mid City!,26598201,Freddy,,Mid-City,29.97063,-90.09092,Entire home/apt,62,30,45,29-03-2025,0.51,6,365,1,
23682911,Peaceful and convenient tree house in Broadmoor,21633585,Erica,,Broadmoor,29.94908,-90.1089,Entire home/apt,,30,118,22-09-2020,1.34,1,0,0,"18STR-17675, 20-OSTR-1587"
23699884,Park View Cottage! Close to the Quarter  + CBD!,2593268,Trouvaill,,Irish Channel,29.92256397,-90.07926738,Entire home/apt,,30,76,11-08-2024,0.86,2,39,2,"19STR-10148, 19-OSTR-00000"
23704244,Cozy New Orleans Carriage House - Level 1,97389562,Dwayne,,Central City,29.94212,-90.07574,Private room,201,30,4,08-05-2022,0.06,2,365,0,"19STR-22363, 19-OSTR-00000"
23708330,Re Imagined Chic Two Bedroom Condo in Treme,177637901,Beau,,Treme - Lafitte,29.96467,-90.07385,Entire home/apt,90,30,230,04-08-2024,2.62,3,47,1,"23-CSTR-05466, 22-OSTR-07285"
23710578,Sparkling Clean Comfort in Historic Holy Cross,7481335,Patricia,,Holy Cross,29.95958,-90.0255,Entire home/apt,87,2,198,26-05-2025,2.27,1,201,16,"25-NSTR-00854, 25-OSTR-00864"
23728188,newly renovated perfect for travelers!,145511123,Liliana,,Gentilly Woods,30.00999,-90.03942,Entire home/apt,64,30,34,03-12-2021,0.39,2,365,0,
23734455,Large 2 bdrm shotgun 2 blks from the Fr. Quarter,26165066,Allison,,Treme - Lafitte,29.96602,-90.06664,Entire home/apt,145,30,27,08-03-2023,0.31,3,269,0,
23740961,COZY 2BD/ 1BA EASY WALK TO FRENCH QTR A MUST SEE!!,176981539,Allen,,Seventh Ward,29.97089,-90.06542,Entire home/apt,,30,55,12-11-2019,0.62,1,0,0,
23761564,Craftsman Cottage on a quaint cul-de-sac,1457734,David,,Fairgrounds,29.98076,-90.08456,Private room,130,30,5,05-07-2021,0.06,1,362,0,18STR-04680
23762715,Gorgeous studio in a converted 19th century church,75653095,Paul,,Irish Channel,29.92206,-90.08139,Entire home/apt,,30,155,28-12-2022,1.76,2,0,0,"19STR-20804, 20-OSTR-21359"
23766181,19C Gem- Upscale Apartment on Historic Magazine St,48882251,Anne,,East Riverside,29.92206764,-90.09086609,Entire home/apt,,30,13,31-10-2024,0.15,2,121,1,
23784552,Hotel Peter Paul adjacent King bed in the Marigny,175643241,Robert,,Marigny,29.96635,-90.05562,Entire home/apt,70,1,360,07-06-2025,4.22,1,96,17,"23-NSTR-18494, 23-OSTR-18520"
23789086,"Casa Pelican B&B and Cooking School, Suite",7645369,Karen,,Algiers Point,29.95426,-90.04934,Private room,100,2,216,06-05-2025,2.45,2,249,30,23-XSTR-21467
23808609,Mimosa Loft || Walk Everywhere || Shops & Cafes,178675307,Wesley,,Lower Garden District,29.93341,-90.07333,Entire home/apt,100,2,253,26-05-2025,2.9,2,218,59,"23NSTR-55212, 23-OSTR-73411"
23822683,"Spacious Mid-City Studio, Walk to Canal Streetcar",123813428,Doris,,Mid-City,29.97566,-90.11019,Entire home/apt,73,2,108,01-06-2025,1.23,1,122,38,"23-NSTR-18514, 23-OSTR-14741"
23824412,Jazz Fest & Fairgrounds Relaxation,140609785,Candice,,Fairgrounds,29.98306,-90.07498,Entire home/apt,155,2,86,11-05-2025,1,1,150,11,"23-NSTR-18478, 23-OSTR-02655"
23852491,30 Day Rentals,43451621,Nina,,Seventh Ward,29.97037,-90.06839,Private room,,30,0,,,1,0,0,
23878151,"Mid City 2 BR- beautiful, renovated Arts & Crafts",3968677,Michael George,,Mid-City,29.96875,-90.10207,Entire home/apt,79,2,95,28-04-2025,1.08,1,325,7,"23-NSTR-13581, 23-OSTR-08548"
23894338,Uptown Cottage!  Steps to Streetcar!,163630059,Rochelle,,Uptown,29.92837,-90.1038,Entire home/apt,203,2,186,26-05-2025,2.12,2,156,27,"22-CSTR-20603, 23-OSTR-20717"
23903678,Easy Living in da BIG EASY ~ blocks from Superdome,101668411,Rene,,Seventh Ward,29.98204,-90.0648,Entire home/apt,,30,13,02-11-2018,0.15,1,0,0,
23921776,2bds in Mid City New Orleans near French Quarter,26592630,Vaughn,,Fairgrounds,29.98646,-90.07765,Private room,,30,61,14-03-2020,0.77,2,0,0,18STR-17633
23960570,Perfect NOLA Getaway .,1363780,Deborah,,Seventh Ward,29.97963,-90.07404,Entire home/apt,125,3,52,17-03-2025,0.64,3,270,2,"24-NSTR-18308, 24-OSTR-17845"
24009260,2 Bdrm suite in historic Bayou St. John shotgun,10460353,Rachel,,Bayou St. John,29.97505,-90.08406,Entire home/apt,94,2,172,11-05-2025,2.09,1,106,26,"24-NSTR-10892, 24-OSTR-10888"
24023311,"Clean, comfy & great location",9535216,Christine,,Treme - Lafitte,29.96949,-90.07985,Entire home/apt,62,30,103,02-11-2024,1.18,1,88,3,"19STR-20121, 20-OSTR-0000"
24062609,11 NOLA Living In The Heart Of Many Attractions,92546339,Antoinette,,St. Roch,29.9749,-90.0571,Entire home/apt,97,30,147,27-04-2025,1.68,1,232,16,"20-CSTR-21090, 24-OSTR-12618"
24115022,Black Pearl Cottage; JazzFest and Monthly Specials,43773667,Marc,,Leonidas,29.94852,-90.13233,Entire home/apt,225,30,6,27-03-2019,0.07,1,270,0,
24117584,Room for rent in beautiful home 4 blocks from Fest,6341191,Liz,,Fairgrounds,29.98258,-90.0735,Private room,,30,2,06-05-2018,0.02,1,0,0,
24119169,Luxurious New Orleans Condo - Studio,100605868,Myka,,Central City,29.93612,-90.07954,Private room,,30,0,,,2,13,0,Exempt
24119847,Livin Easy in the Big Easy *Sleeps 6*,122581294,Cora,,Gert Town,29.96152,-90.11102,Entire home/apt,100,1,248,26-05-2025,2.83,1,238,29,"23-NSTR-15312, 23-OSTR-15307"
24127808,Chic Modern Loft Steps From French Quarter,120623706,Elizabeth,,Central Business District,29.95082,-90.07124,Entire home/apt,84,2,79,31-05-2025,0.94,1,164,24,"22-CSTR-15074, 24-OSTR-03631"
24145952,"NOLA Charm, Hotel Convenience, Uptown Location",69235097,Dylan,,West Riverside,29.91851,-90.10617,Entire home/apt,,30,68,01-03-2020,0.78,1,0,0,"18str-06004, 20-OSTR-2143"
24150511,Holy Cross Getaway,170473859,Fanaafi Fauese,,Holy Cross,29.95632,-90.02076,Private room,65,30,11,09-07-2018,0.13,1,365,0,
24156700,SPACIOUS-COZY New Orleans HOME! Super Low Rates!,155411593,Claude,,Gentilly Woods,30.01225,-90.03379,Entire home/apt,183,30,41,18-01-2020,0.47,1,270,0,19STR-66523
24163640,Hidden Gem Close to Everything,182110985,Justin,,St. Claude,29.97615,-90.03829,Entire home/apt,,30,93,13-06-2021,1.06,1,0,0,Exempt
24169755,"""E""- 2 BD Treehouse on St. Charles--3rd Floor",6268899,Paula,,Central City,29.93291855,-90.08322144,Private room,129,3,125,18-05-2025,1.44,7,116,16,23-XSTR-21479
24171602,"""605"" Front Balcony on St. Charles",305476109,Paula,,Central City,29.93413,-90.08353,Entire home/apt,106,3,115,15-06-2025,1.32,4,167,37,23-XSTR-12345
24182032,New Orleans Home Close to all the Action.,4448425,Mann Charles,,Lower Garden District,29.93525,-90.07049,Entire home/apt,109,30,216,22-05-2025,2.48,1,205,33,"25STR-18484, 25-OSTR-93323"
24184989,Step Back in Time in a Historic Condo in Treme',177637901,Beau,,Treme - Lafitte,29.96551,-90.07375,Entire home/apt,89,30,170,29-10-2024,1.95,3,44,2,"23-CSTR-05466, 22-OSTR-07285"
24200780,Petite Purple Passion - Faubourg Tremé Sanctuary,182423190,Matthew,,Seventh Ward,29.96688,-90.06323,Entire home/apt,102,30,228,06-03-2025,2.62,1,269,22,"22-RSTR-10498, 22-OSTR-10502"
24203107,Nola Shotgun style  home in trendy neighborhood,182447289,Wanda,,St. Claude,29.96848,-90.04337,Entire home/apt,185,30,78,05-03-2025,0.9,1,269,4,"19STR-25101, 19-OSTR-00000"
24225653,Historic 1860s 3rd Floor Unit Located Downtown,182641176,Danae,,Central Business District,29.94513,-90.07477,Entire home/apt,154,2,173,18-05-2025,1.99,1,216,22,"21-CSTR-02150, 23-OSTR-18820"
24229774,Private Wraparound Balcony near French Quarter!,98009961,Cindy,,Bywater,29.96339108,-90.04430018,Entire home/apt,261,3,190,01-06-2025,2.21,1,193,25,"20CSTR-27391, 20-OSTR-01793"
24247694,New Cowboy Pool! Gorgeous House by FQ & Frenchmen,11326919,Benjamin,,Seventh Ward,29.96906,-90.05782,Entire home/apt,118,2,273,15-06-2025,3.15,7,311,31,"22-CSTR-20824, 24-OSTR-23336"
24267750,Stylish Celeb Home by YouRent| Best of NOLA + Pool,284544,Michael,,Marigny,29.96341,-90.05387,Hotel room,297,2,92,17-02-2025,1.07,11,325,10,24-XSTR-10026
24275974,Historic Condo with Pool near Museums and Magazine St,180731198,Travis,,Central City,29.94027,-90.07336,Entire home/apt,200,3,234,19-05-2025,2.7,3,183,29,"20-CSTR-28477, 20-OSTR-28463"
24283122,"Private bedroom, mini fridge and coffee",15812093,Julia,,Treme - Lafitte,29.97495,-90.07886,Private room,84,30,5,03-10-2021,0.06,4,89,0,"19STR-12345, 19-OSTR-12345"
24303198,Treme Home - 3 blocks to French Quarter,77929732,Elliott,,Treme - Lafitte,29.96721,-90.06808,Entire home/apt,,30,49,10-03-2020,0.56,1,0,0,"20STR-00726, 19-OSTR-0000"
24311121,Mid-City Jazz Hideaway,102363206,Rochelle,,Fairgrounds,29.98137,-90.07451,Entire home/apt,136,1,44,23-03-2025,0.56,1,265,12,"22-CSTR-02698, 22-ostr-17622"
24312037,Treasure in Treme,87148391,Jalence,,Treme - Lafitte,29.96912,-90.08068,Entire home/apt,237,30,71,28-04-2025,0.83,1,257,9,"18STR-07084, 18-OSTR-07084"
24324779,5000 Sq. Ft. Luxurious Uptown Getaway!,183523573,Candince,,Central City,29.93256,-90.08561,Entire home/apt,225,2,361,01-06-2025,4.19,1,112,48,"23-NSTR-17883, 25-OSTR-22037"
24330165,"Art Infused,  Airy, Convenient  Mid City Apt",78812066,Scott,,Mid-City,29.970324,-90.102547,Private room,133,2,121,14-05-2025,1.39,1,360,7,"23-NSTR-14754, 22-OSTR-13871"
24334356,Steps to Streetcar and Famous Canal Street,5154893,Leila,,Mid-City,29.9681,-90.08801,Entire home/apt,99,30,66,03-11-2024,0.77,2,89,3,"23-NSTR-08939, 23-OSTR-17478"
24354719,Kid Friendly Home in New Orleans,39870452,Andres,,Gentilly Terrace,29.99836,-90.05076,Entire home/apt,80,30,75,11-05-2025,0.86,1,354,3,
24356669,Designer 2 Story Loft-French Quarter & Frenchmen!,20076772,AnnMarie,,Marigny,29.96673393,-90.05545807,Entire home/apt,188,3,142,02-06-2025,1.69,2,353,22,23-XSTR-11265
24357080,Cottage #4,157921349,James,,Marigny,29.9661,-90.06143,Entire home/apt,,30,43,08-11-2019,0.49,6,0,0,
24358063,Quarterville At Iberville Unit A,183809635,Nikki,,Central Business District,29.95374,-90.06779,Entire home/apt,150,1,210,20-05-2025,2.45,2,226,25,"23-CSTR-10219, 20-OSTR-21268"
24359034,2bd Shotgun | Uptown | Tulane/Loyola | Ochsner,158897355,Andrea,,Leonidas,29.9509,-90.12917,Entire home/apt,122,2,41,07-04-2025,0.54,1,88,7,"23-NSTR-14489, 24-OSTR-22994"
24397858,Quiet Studio with Bayou St. John View,22332037,Bridget,,Bayou St. John,29.97674,-90.08896,Entire home/apt,98,3,56,13-04-2025,0.73,1,42,14,"23-NSTR-15923, 23-OSTR-17853"
24410359,Fresh Garden District Restoration,184280753,Frank,,Lower Garden District,29.92863,-90.07925,Entire home/apt,339,30,51,21-05-2023,0.59,1,365,0,Exempt
24414072,Room away from Home,184327422,Ama,,Lower Garden District,29.92758,-90.07796,Private room,,30,7,27-10-2019,0.08,1,0,0,
24428878,Chic New Orleans Home near the French Quarter,184317608,E+G,,St. Claude,29.9766,-90.04615,Entire home/apt,173,1,135,18-03-2025,1.55,2,362,16,"23-NSTR-07771, 20-OSTR-02122"
24432802,Modern 1917 New Orleans Home,34949290,Amber,,Central City,29.94295,-90.09079,Entire home/apt,,30,38,02-01-2022,0.49,3,0,0,"19STR-21888, 20-OSTR-02181"
24441969,Monthly - Dumaine Historic Carriage House & Home,2019341,Historic Getaways,,Treme - Lafitte,29.96409607,-90.06980133,Entire home/apt,323,30,72,02-07-2023,0.84,34,0,0,"21-RSTR-14514, 20-OSTR-06550"
24442484,"The Opelousas Outpost, 2 bedroom & covered balcony",112431847,Jennifer,,Whitney,29.94681,-90.03873,Entire home/apt,75,30,18,31-05-2024,0.21,3,364,0,
24443669,Modern NOLA Beauty/ 3BR Spacious Home,181153791,Renae,,Tall Timbers - Brechtel,29.92687,-90.03059,Entire home/apt,,30,18,01-01-2019,0.21,1,0,0,
24452073,Uptown getaway,50737428,Joseph,,Leonidas,29.96081,-90.12781,Private room,400,30,2,08-07-2018,0.02,3,270,0,
24475856,Private cozy lower 2br bedroom Apt New Orleans.,99035162,Ed,,Fairgrounds,29.97749994,-90.08022713,Entire home/apt,173,30,28,04-03-2025,0.32,1,178,3,"18STR-06872, 20-OSTR-20635"
24491960,Gorgeous Historic New Orleans Cottage,171335032,Victor,,Central City,29.93945,-90.07291,Entire home/apt,199,2,129,14-03-2025,1.48,4,136,8,"23-CSTR-06406, 24-OSTR-14013"
24499940,Cozy & Safe & Near Tulane!,185079495,Emily,,Marlyville - Fontainbleau,29.94809,-90.11255,Entire home/apt,97,2,104,26-05-2025,1.2,1,204,24,"23-NSTR-16687, 23-OSTR-14374"
24517026,Hot Rob Double in the Treme',75207017,John,,Seventh Ward,29.9701,-90.06654,Entire home/apt,1836,30,29,29-05-2019,0.33,1,179,0,
24522807,Fun New Orleans Stay for Family and Friends!,185244265,Anthony,,Dillard,30.00619,-90.06444,Entire home/apt,69,30,180,08-10-2023,2.09,1,76,0,"18STR-16911, 19-OSTR-1998"
24541049,New Cowboy Pool & New Design! by French Quarter,11326919,Benjamin,,Marigny,29.96733,-90.05577,Entire home/apt,167,2,264,08-06-2025,3.06,7,302,23,"21-CSTR-11207, 24-OSTR-23336"
24544495,Gorgeous home which you can be COZY,185416287,Devin,,Read Blvd East,30.04185,-89.94265,Entire home/apt,,30,5,08-07-2019,0.06,1,0,0,
24545404,(A) NEW ORLEANS Cultural District Private Room,176655337,Gerald,,Holy Cross,29.95592,-90.01579,Private room,119,30,30,07-07-2019,0.35,4,180,0,
24554560,Uptown Oasis. Private Pool. Minutes to French Qtr,19165880,Kerri,,Broadmoor,29.94262322,-90.10511883,Entire home/apt,265,2,74,13-06-2025,0.86,4,279,29,"24-NSTR-19272, 24-OSTR-19265"
24595012,Brand New Central AC Private Condo - by Superhost,13931840,Dylan,,Irish Channel,29.92209,-90.08435,Entire home/apt,,30,73,13-01-2020,0.84,1,0,0,
24607968,Quarterville at Iberville Unit B,183809635,Nikki,,Central Business District,29.95191,-90.06746,Entire home/apt,150,1,187,06-04-2025,2.18,2,337,14,"23-CSTR-10219, 23-OSTR-21268"
24631451,Elegant Flat in Historic Lower Garden District,37614659,Robert,,Lower Garden District,29.93423,-90.07194,Entire home/apt,149,2,278,25-05-2025,3.21,10,281,38,"22-CSTR-19450, 24-OSTR-04902"
24631581,Jazz Fest Home: Jazz Under the Oaks 21-CSTR-12378,185373117,Vanessa,,Fairgrounds,29.9783,-90.076614,Entire home/apt,300,3,118,05-05-2025,1.36,2,76,5,"22-CSTR-12378, 23-OSTR-05455"
24647836,New Orleans Vacay Getaway,186263556,Marshauiona,,Little Woods,30.06758,-89.94623,Entire home/apt,117,2,66,10-11-2024,0.76,1,81,1,"25-NSTR-12881, 25-OSTR-12890"
24649182,Mid City Gem!,15981816,Fiona,,Mid-City,29.97198,-90.09224,Entire home/apt,,30,12,12-11-2018,0.14,1,0,0,
24656644,(B) NEW ORLEANS Cultural District Private Room,176655337,Gerald,,Holy Cross,29.95592,-90.01579,Private room,119,30,30,02-06-2019,0.35,4,180,0,
24656822,(C) NEW ORLEANS Cultural District Private Room,176655337,Gerald,,Holy Cross,29.95592,-90.01579,Private room,119,30,25,07-07-2019,0.29,4,180,0,
24657011,(D) PRIVATE BATH/MASTER BEDROOM in NEW ORLEANS,176655337,Gerald,,Holy Cross,29.95592,-90.01579,Private room,119,30,47,28-06-2019,0.54,4,180,0,
24733234,Chic Guest Suite with Charming Courtyard,54356890,Kari Jean,,Fairgrounds,29.98419,-90.07572,Entire home/apt,70,30,278,13-05-2025,3.25,1,85,30,"23-NSTR-15327, 25-OSTR-07546"
24737699,Renovated cozy apt | walk to Jazz Fest!,171596078,David,,Bayou St. John,29.97695,-90.08244,Entire home/apt,,30,209,08-12-2024,2.41,1,0,6,"23-NSTR-17240, 24-OSTR-03596"
24750282,Irish Channel Guest Suite - 1 Block to Magazine,177814718,Nathaniel,,East Riverside,29.92176,-90.08856,Entire home/apt,76,30,101,10-03-2025,1.17,1,365,2,
24774560,Charles'House #2-2BLic#22-CSTR-14003/22-OSTR-03067,167243460,Kim,,Treme - Lafitte,29.96382332,-90.07306671,Entire home/apt,189,2,193,25-05-2025,2.28,6,194,13,"22CSTR-14003, 24-OSTR-03067"
24779244,Private Dock w/ Lift: Waterfront New Orleans Home!,122380652,Evolve,,Lake Catherine,30.15676,-89.73796,Entire home/apt,157,3,59,18-05-2025,0.77,18,328,13,"22-CSTR-20186, 22-OSTR-20184"
